# Product: e-CALLISTO_2024_02.txt
# Prepared by PI e-Callisto
# Please send comments and suggestions to cmonstein@swissonline.ch
#
# Missing data: ##:##-##:##
#
#Date	Time	Type	Stations
#-------------------------------------------------------------------------------
20240214	11:33-11:34	RBR	AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, [HUMAIN], INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIESTAUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, MRO, NORWAY-EGERSUND, ROMANIA, SSRT, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240214	12:27-12:27	III	AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, [HUMAIN], NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240214	13:23-13:24	III	EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, [HUMAIN], NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240214	14:51-14:52	III	ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, [HUMAIN], MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, SPAIN-PERALEJOS, (SPAIN-SIGUENZA), (SWISS-IRSOL), SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-ARIZONA-ERAU
20240214	18:48-18:49	III	MEXICO-LANCE
20240214	20:20-20:23	III	ALASKA-HAARP, MEXICO-LANCE
20240214	23:39-23:40	III	Australia-ASSA
20240215	02:10-02:11	III	Australia-ASSA, MONGOLIA-UB
20240215	02:28-02:29	III	Australia-ASSA
20240215	02:30-02:40	II	Australia-ASSA, INDIA-OOTY, MONGOLIA-UB, SSRT
20240215	02:47-02:50	III	Australia-ASSA
20240215	03:18-03:26	III	Australia-ASSA, SSRT
20240215	03:56-04:00	III	Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, SSRT
20240215	04:50-05:00	VI	Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SSRT
20240215	05:19-05:21	III	Australia-ASSA, INDIA-OOTY
20240215	05:30-05:46	VI	Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SSRT
20240215	06:05-06:10	III	Australia-ASSA
20240215	06:35-06:52	VI	ALMATY, AUSTRIA-MICHELBACH, Australia-ASSA, FINLAND-Siuntio?, INDIA-OOTY, Malaysia-Banting, ROMANIA, SSRT
20240215	08:31-08:44	VI	ALMATY, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Australia-ASSA, DENMARK, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, [HUMAIN], INDIA-GAURI?, INDIA-OOTY, INDIA-UDAIPUR, Malaysia-Banting, NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240215	09:07-09:40	IV	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-GAURI?, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240215	09:09-09:15	II	DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-GAURI?, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SPAIN-PERALEJOS, SSRT, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240215	09:29-09:30	III	ALMATY, AUSTRIA-MICHELBACH, EGYPT-SpaceAgency, GERMANY-DLR, [HUMAIN], INDIA-GAURI?, INDIA-OOTY, Malaysia-Banting, SSRT, SWISS-Landschlacht, SWISS-MUHEN
20240215	09:38-09:41	CAU	NORWAY-EGERSUND
20240215	10:16-10:17	II?	ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240215	10:24-10:33	III	ALGERIA-CRAAG, ALMATY, AUSTRIA-UNIGRAZ, DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240215	11:51-11:51	RBR	ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240215	12:46-12:46	III	AUSTRIA-UNIGRAZ, DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240215	14:26-14:27	RBR	GREENLAND, [HUMAIN], MEXICO-LANCE, NORWAY-EGERSUND
20240215	15:40-15:41	RBR	GREENLAND, [HUMAIN], MEXICO-LANCE
20240215	16:15-16:16	III	GREENLAND, [HUMAIN], MEXART, MEXICO-LANCE
20240215	17:20-17:32	VI	GREENLAND, MEXICO-LANCE, USA-ARIZONA-ERAU
20240215	19:01-19:01	III	ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU
20240215	19:26-19:26	III	ALASKA-HAARP, MEXICO-LANCE
20240215	21:46-21:48	III	ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-LANCE, USA-ARIZONA-ERAU
20240216	02:28-02:28	III	Australia-ASSA
20240216	04:13-04:15	III	Australia-ASSA, INDIA-GAURI
20240216	06:47-07:03	VI	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR
20240216	06:53-07:12	II	ALMATY, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, (Finland-Kempele), GERMANY-DLR, [HUMAIN], HURBANOVO, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, MONGOLIA-UB, MRO, MRT3, Malaysia-Banting, ROMANIA, SSRT, SWISS-IRSOL, SWISS-Landschlacht, TRIEST
20240216	08:51-08:52	III	AUSTRIA-UNIGRAZ, Australia-ASSA, DENMARK, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, TRIEST
20240216	13:53-13:53	III	(AUSTRIA-UNIGRAZ), GERMANY-DLR, [HUMAIN], (NORWAY-EGERSUND), SWISS-Landschlacht
20240216	18:46-18:46	III	MEXICO-LANCE, USA-ARIZONA-ERAU
20240216	23:19-23:20	RBR	Australia-ASSA, MEXART
20240217	00:54-00:55	III	Australia-ASSA
20240217	01:30-01:31	III	Australia-ASSA
20240217	03:23-03:25	III	Australia-ASSA
20240217	04:56-04:56	III	Australia-ASSA, INDIA-GAURI, INDIA-OOTY
20240217	05:16-05:18	III	Australia-ASSA, (INDIA-GAURI), INDIA-OOTY
20240217	11:33-11:34	III	GERMANY-DLR, [HUMAIN], NORWAY-EGERSUND
20240217	13:23-13:42	II	AUSTRIA-UNIGRAZ, GREENLAND, [HUMAIN], NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240218	00:06-00:06	III	Australia-ASSA
20240218	11:49-11:50	III	AUSTRIA-UNIGRAZ, GERMANY-DLR, [HUMAIN], INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20240218	12:04-12:04	III	ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, GERMANY-DLR, NORWAY-EGERSUND
20240218	15:32-15:33	RBR	GREENLAND, [HUMAIN], MEXICO-LANCE, TRIEST
20240218	16:33-16:35	III	GREENLAND, [HUMAIN], MEXICO-LANCE
20240218	17:17-17:18	III	GREENLAND, MEXICO-LANCE
20240219	02:45-02:46	RBR	Australia-ASSA
20240219	03:40-03:47	III	ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, (Malaysia-Banting), SSRT
20240219	06:35-06:35	III	EGYPT-Alexandria, INDIA-GAURI, INDIA-OOTY, SSRT
20240219	07:06-07:13	III	(EGYPT-Alexandria), INDIA-OOTY, SSRT
20240219	09:27-09:27	III	HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, TRIEST
20240219	10:21-10:21	III	GLASGOW, HUMAIN, (INDIA-GAURI), NORWAY-EGERSUND
20240219	12:10-12:10	III	GLASGOW, HUMAIN
20240220	00:06-00:11	III	Australia-ASSA
20240220	02:22-02:27	III	Australia-ASSA
20240220	05:48-05:49	III	ALMATY, Australia-ASSA, EGYPT-Alexandria, INDIA-GAURI, INDIA-OOTY, (KASI), Malaysia-Banting, SSRT
20240220	10:06-10:07	DCIM	AUSTRIA-MICHELBACH, FINLAND-Siuntio, GERMANY-DLR, HUMAIN, INDIA-GAURI, MRO, MRT3, Malaysia-Banting, NORWAY-EGERSUND, SWISS-MUHEN, TRIEST
20240220	13:01-13:02	III	GLASGOW, HUMAIN, NORWAY-EGERSUND
20240220	15:08-15:08	III	GLASGOW, HUMAIN
20240220	20:03-20:04	III	MEXICO-LANCE
20240220	21:11-21:11	III	MEXICO-LANCE
20240221	00:03-00:04	III	Australia-ASSA
20240221	00:22-00:29	III	Australia-ASSA
20240221	02:00-02:03	III	Australia-ASSA
20240221	02:08-02:21	II	Australia-ASSA
20240221	02:47-02:48	III	Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT
20240221	04:30-04:30	RBR	INDIA-GAURI
20240221	04:38-04:39	III	Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT
20240221	04:39-04:39	III/R	Australia-ASSA
20240221	11:35-11:35	III	EGYPT-Alexandria
20240221	12:11-12:12	III	GLASGOW, HUMAIN, NORWAY-EGERSUND
20240221	14:19-14:19	III	GLASGOW
20240221	14:30-14:35	III	GLASGOW
20240221	15:19-15:20	III	GLASGOW, (GREENLAND), HUMAIN, MEXICO-LANCE, TRIEST
20240221	19:28-19:29	III	MEXICO-LANCE, (USA-ARIZONA-ERAU)
20240221	20:33-20:34	III	ALASKA-COHOE, ALASKA-HAARP, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM, UNAM, USA-ARIZONA-ERAU
20240221	22:40-22:40	III	MEXART
20240221	22:45-23:59	CTM	MEXICO-LANCE
20240222	00:00-07:05+	CTM	*
20240222	03:50-03:51	RBR	ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, KASI, Malaysia-Banting, SSRT
20240222	08:54-08:54	RBR	HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND
20240222	12:22-12:22	III	ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, DENMARK, GERMANY-DLR, GLASGOW, HUMAIN, NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240222	16:34-16:40	III	GREENLAND
20240222	17:10-17:10	III	GREENLAND, MEXICO-LANCE, USA-ARIZONA-ERAU
20240222	17:15-17:16	III	GREENLAND, MEXICO-LANCE, USA-ARIZONA-ERAU
20240222	18:05-18:05	III	GREENLAND, MEXICO-LANCE, USA-ARIZONA-ERAU
20240222	19:52-19:52	III	MEXICO-LANCE, (USA-ARIZONA-ERAU)
20240222	22:27-22:28	III	ALASKA-COHOE, Australia-ASSA, MEXICO-LANCE
20240222	23:15-23:33	VI	ALASKA-COHOE, Australia-ASSA
20240223	00:00-07:00+	CTM	*
20240223	00:00-06:10	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, SSRT
20240223	06:02-06:09	III	ALMATY, EGYPT-Alexandria, INDIA-OOTY, INDIA-UDAIPUR, KASI, Malaysia-Banting, (RWANDA), SRI-Lanka, SSRT
20240223	07:12-09:11+	VI	AUSTRIA-UNIGRAZ, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST
20240223	.
20240223	.



# PI, checking dynamic spectra regarding bursts is sometimes on vacation ...
# Therfore, reports may be late, not complete or even completely missing...

() hardly visible in the spectrum, requires some fantasy...
[] Syncronization error, spectrum messed up either in time and/or in frequency
CAU Spectral Caustics, gravity waves
RBR unidentified radio burst
/R reverse drifting burst
/p strong circular polarization
* Too many stations to report
e-Callisto: PI with reduced capacity. Burstdetection still performed (time and type) but, no list of individual stations
+ Burst may take longer
?...??? not yet clear ...
##:##-##:## data checked but no burst observed at all
