# Product: e-CALLISTO_2023_03.txt
# Prepared by PI e-Callisto
# Please send comments and suggestions to christian.monstein(at)irsol.usi.ch
#
# Missing data: ##:##-##:##
#
#Date	Time	Type	Stations
#-------------------------------------------------------------------------------
20230325	00:25-06:41+	CTM/CAU	ALMATY, Australia-ASSA, INDIA-OOTY, SSRT
20230325	05:51-05:56	III	INDIA-OOTY, SSRT
20230325	06:50-06:51	III	ALMATY, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht
20230325	08:39-08:41	III	ALGERIA-CRAAG, ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, MRO, (MRT1), (ROMANIA), (SPAIN-PERALEJOS), SPAIN-SIGUENZA, SRI-Lanka, SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, (TRIEST)
20230325	08:48-08:48	III	AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, SWISS-HEITERSWIL, SWISS-Landschlacht
20230325	09:04-09:05	III	AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, SWISS-HEITERSWIL, SWISS-Landschlacht
20230325	09:25-09:25	U?	ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SRI-Lanka, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20230325	11:36-11:38	III	AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, (INDIA-OOTY), SWISS-HEITERSWIL, SWISS-Landschlacht
20230325	12:40-15:22	VI	Arecibo-Observatory, BIR, GLASGOW
20230325	16:38-16:39	III	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230325	17:59-17:59	III	Arecibo-Observatory, MEXICO-LANCE
20230325	19:29-19:30	III	Arecibo-Observatory, MEXICO-LANCE
20230325	20:22-20:23	III	ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE
20230325	22:20-22:41	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE
20230325	23:49-23:59	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-LANCE
20230326	00:00-00:03	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, MEXART, SSRT
20230326	00:20-00:25	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-LANCE, SSRT
20230326	01:40-02:07	VI	(ALASKA-COHOE), (ALASKA-HAARP), Australia-ASSA
20230326	02:19-03:24	VI	Australia-ASSA, SSRT
20230326	03:34-07:11	VI	ALMATY, Australia-ASSA, SSRT
20230326	04:52-04:54	III	ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MRT1, Malaysia-Banting, SSRT
20230326	05:26-05:29	III	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, INDIA-GAURI, INDIA-OOTY, MRO, MRT1, Malaysia-Banting, SSRT, SWISS-Landschlacht
20230326	05:57-05:59	V	(ALMATY), AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht
20230326	06:54-06:54	III	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht
20230326	07:06-07:10	III	GERMANY-DLR, HUMAIN, INDIA-OOTY, (NORWAY-EGERSUND), SSRT, SWISS-Landschlacht
20230326	11:53-11:54	III	AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20230326	12:28-12:28	III	Arecibo-Observatory, BIR, GERMANY-DLR, GLASGOW, (HUMAIN), MRO, SWISS-Landschlacht
20230326	12:56-12:59	III	(Arecibo-Observatory), (BIR), GERMANY-DLR, GLASGOW, (HUMAIN), (SWISS-Landschlacht)
20230326	14:41-14:42	III	AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, (NORWAY-EGERSUND), SWISS-Landschlacht
20230326	14:52-14:59	III	ALGERIA-CRAAG, (AUSTRIA-OE3FLB), AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, MEXART, MEXICO-LANCE, NORWAY-EGERSUND, ROSWELL-NM, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, USA-ARIZONA-ERAU
20230326	15:09-15:09	III	Arecibo-Observatory, (BIR), GLASGOW, HUMAIN, MEXICO-LANCE
20230326	15:22-17:57	VI	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230326	19:20-19:21	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE
20230326	20:20-20:21	III	ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE
20230326	21:46-21:46	III	ALASKA-COHOE, (ALASKA-HAARP), MEXICO-LANCE
20230326	22:34-22:34	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE
20230327	01:36-01:39	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230327	01:51-01:57	III	ALASKA-COHOE, (ALASKA-HAARP), Australia-ASSA
20230327	02:31-02:37	III	ALASKA-COHOE, (ALASKA-HAARP), Australia-ASSA, SSRT
20230327	02:56-02:56	III	ALASKA-COHOE, (ALASKA-HAARP), Australia-ASSA, SSRT
20230327	04:19-04:22	III	Australia-ASSA, INDIA-OOTY, SSRT
20230327	06:00-06:00	III	Australia-ASSA, NORWAY-EGERSUND, HUMAIN, INDIA-OOTY
20230327	08:17-08:18	III	GERMANY-DLR, HUMAIN, INDIA-OOTY, (SSRT)
20230327	14:38-14:39	III	Arecibo-Observatory, (BIR), GLASGOW
20230327	15:45-15:46	III	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230327	16:08-16:13	III	Arecibo-Observatory
20230327	22:04-22:05	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE
20230327	23:44-23:44	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230327	23:51-23:52	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE
20230328	01:52-02:53	III	ALASKA-COHOE, Australia-ASSA
20230328	02:29-02:29	III	Australia-ASSA
20230328	03:03-03:05	III	Australia-ASSA, SSRT
20230328	13:19-13:20	III	(BIR), (GERMANY-DLR), GLASGOW
20230328	18:02-18:02	III	MEXICO-LANCE, ROSWELL-NM
20230328	19:22-19:26	III	ALASKA-HAARP, MEXICO-LANCE, ROSWELL-NM
20230328	20:39-20:39	RBR	ALASKA-HAARP, MEXICO-LANCE
20230329	03:05-03:06	III	Australia-ASSA
20230329	03:32-03:34	III	Australia-ASSA, (SSRT)
20230329	10:32-10:48	VI	(BIR), (EGYPT-Alexandria), GERMANY-DLR, GLASGOW, SWISS-Landschlacht
20230329	11:52-11:52	RBR	BIR, GERMANY-DLR, GLASGOW, HUMAIN, SWISS-Landschlacht
20230329	13:38:13:38	RBR	Arecibo-Observatory, BIR, GERMANY-DLR, GLASGOW, HUMAIN
20230329	13:52-13:55	III	AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, (EGYPT-Alexandria), GERMANY-DLR, GLASGOW, HUMAIN, (MEXART), (MEXICO-LANCE), NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN
20230329	15:43-15:46	III	Arecibo-Observatory
20230329	18:01-18:05	III	Arecibo-Observatory
20230329	18:16-18:18	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory
20230329	22:36-22:37	III	ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE
20230329	22:56-22:56	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, ROSWELL-NM
20230330	00:27-00:27	III	(ALASKA-COHOE), (ALASKA-HAARP), Australia-ASSA
20230330	01:00-01:06	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, SSRT
20230330	01:22-01:23	III	Australia-ASSA
20230330	02:17-02:20	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, SSRT
20230330	02:59-02:59	III	Australia-ASSA, (SSRT)
20230330	03:22-03:27	III	Australia-ASSA
20230330	04:08-04:10	III	ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SSRT
20230330	04:18-04:19	III	Australia-ASSA
20230330	07:08-07:09	III	(ALMYTY), AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht
20230330	07:34-07:35	V	(AUSTRIA-OE3FLB), AUSTRIA-UNIGRAZ, Australia-ASSA, BIR, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230330	07:35-07:37	III	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, HURBANOVO, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht
20230330	07:36-07:41	II	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, Malaysia-Banting, (NORWAY-EGERSUND), ROMANIA, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht
20230330	08:17-08:17	III	GERMANY-DLR, (GLASGOW), INDIA-OOTY, (NORWAY-EGERSUND), SWISS-Landschlacht
20230330	09:11-09:11	III	AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, NORWAY-EGERSUND, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, (TRIEST)
20230330	11:03-11:04	III	AUSTRIA-UNIGRAZ, (Arecibo-Observatory), BIR, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, (INDIA-OOTY), SWISS-HEITERSWIL, SWISS-Landschlacht
20230330	14:22-14:22	RBR	Arecibo-Observatory
20230330	15:36-15:36	III	Arecibo-Observatory
20230330	16:18-16:18	III	Arecibo-Observatory
20230330	16:54-16:54	III	Arecibo-Observatory, MEXICO-LANCE
20230330	17:43-17:43	III	Arecibo-Observatory, (GLASGOW), (MEXICO-LANCE)
20230330	23:11-23:12	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230331	00:47-00:48	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, SSRT
20230331	04:07-04:07	III	Australia-ASSA, (INDIA-OOTY), SSRT
20230331	05:15-05:20	III/U	ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, Malaysia-Banting, SSRT
20230331	06:14-06:15	III	AUSTRIA-UNIGRAZ, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, (MONGOLIA-UB), (SRI-Lanka), SSRT
20230331	06:49-06:49	III	(Australia-ASSA), HUMAIN, INDIA-GAURI, INDIA-OOTY, SSRT
20230331	09:04-09:06	III	ALGERIA-CRAAG, ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, HURBANOVO, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, MRO, NORWAY-EGERSUND, ROMANIA, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SRI-Lanka, SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20230331	10:07-10:08	III	BIR, EGYPT-Alexandria, GERMANY-DLR, (GLASGOW), NORWAY-EGERSUND, (SWISS-HEITERSWIL), SWISS-Landschlacht
20230331	11:02-11:02	III	BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, (NORWAY-EGERSUND), SWISS-Landschlacht
20230331	11:19-11:21	III	Arecibo-Observatory, BIR, GERMANY-DLR, GLASGOW
20230331	13:52-13:55	III	AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, (MEXICO-LANCE), NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, (SWISS-MUHEN)
20230331	16:26-16:26	III	Arecibo-Observatory
20230331	18:03-18:03	III	Arecibo-Observatory
20230331	20:47-20:52	III	ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU



() hardly visible in the spectrum, requires some fantasy...
(()) extremely weak burst which was only found after checking other stations and NOAA ...
[] Syncronization error, spectrum messed up either in time and/or in frequency
CAU Spectral Caustics, gravity waves
RBR unidentified radio burst
/R reverse drifting burst
/p strong circular polarization
* Too many stations to report
+ Burst may take longer
?...??? not yet clear ...
