# Product: e-CALLISTO_2023_04.txt
# Prepared by PI e-Callisto
# Please send comments and suggestions to christian.monstein(at)irsol.usi.ch
#
# Missing data: ##:##-##:##
#
#Date	Time	Type	Stations
#-------------------------------------------------------------------------------
20230421	19:00-21:45	CAU	ALASKA-COHOE, ALASKA-HAARP
20230421	21:02-21:05	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP
20230421	22:22-22:24	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory
20230421	22:22-22:27	II?	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, "more like drifting chain of type I"
20230421	23:04-23:14	VI	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory
20230422	01:38-01:54	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230422	01:45-01:56	CTM	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, SSRT
20230422	02:01-02:02	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, SSRT
20230422	02:19-02:20	III	ALASKA-COHOE, Australia-ASSA
20230422	02:45-02:47	III	ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT
20230422	03:25-03:32	III	ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, Malaysia-Banting, SSRT
20230422	03:46-03:47	III	Australia-ASSA, INDIA-GAURI, INDIA-OOTY, Malaysia-Banting, SSRT
20230422	04:35-04:37	III	ALASKA-COHOE, ALMATY, Australia-ASSA, GERMANY-DLR, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, Malaysia-Banting, NORWAY-EGERSUND, ROMANIA, SRI-Lanka, SSRT
20230422	08:21-08:21	III	ALMATY, AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SRI-Lanka, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht
20230422	11:04-11:04	III	ALMATY, AUSTRIA-UNIGRAZ, Arecibo-Observatory, GLASGOW, INDIA-GAURI, SWISS-Landschlacht
20230423	16:20-16:44	VI	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GERMANY-DLR, GLASGOW, (NORWAY-EGERSUND), USA-ARIZONA-ERAU
20230423	16:56-16:56	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GERMANY-DLR, GLASGOW, ROSWELL-NM, USA-ARIZONA-ERAU
20230423	17:09-17:13	III	ALASKA-COHOE, Arecibo-Observatory, GERMANY-DLR, GLASGOW, USA-ARIZONA-ERAU
20230423	17:58-17:58	RBR	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory
20230424	11:30-11:30	RBR	AUSTRIA-UNIGRAZ, Arecibo-Observatory, [GERMANY-DLR], GLASGOW, HUMAIN, SWISS-Landschlacht
20230425	00:12-00:12	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230425	03:05-03:05	III	Australia-ASSA
20230425	09:56-09:56	III	AUSTRIA-OE3FLB, (AUSTRIA-UNIGRAZ), EGYPT-Alexandria, GERMANY-DLR, GLASGOW, (HUMAIN), (INDIA-GAURI), MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230425	17:17-17:17	III	Arecibo-Observatory, (GERMANY-DLR), GLASGOW, MEXICO-LANCE, (SWISS-Landschlacht), USA-ARIZONA-ERAU
20230425	17:35-17:35	III	Arecibo-Observatory, MEXICO-LANCE, USA-ARIZONA-ERAU
20230425	17:47-17:52	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GLASGOW, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230425	19:24-19:27	III	(ALASKA-COHOE), ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE, (ROSWELL-NM), USA-ARIZONA-ERAU
20230425	22:03-22:04	III	ALASKA-HAARP, MEXICO-LANCE
20230425	23:57-23:57	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230426	19:04-19:04	III	Arecibo-Observatory, MEXICO-LANCE, USA-ARIZONA-ERAU
20230427	00:45-01:02	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230427	02:02-02:02	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230427	16:51-16:51	III	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230427	17:01-17:02	III	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230427	19:27-19:28	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, (ROSWELL-NM), USA-ARIZONA-ERAU
20230427	20:20-20:20	III	(ALASKA-COHOE), ALASKA-HAARP, MEXICO-LANCE, (ROSWELL-NM), USA-ARIZONA-ERAU
20230427	22:35-22:35	III	ALASKA-COHOE, ALASKA-HAARP
20230428	01:00-03:13	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-GAURI, INDIA-OOTY
20230428	03:13-03:14	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, SRI-Lanka, SSRT
20230428	03:16-06:15+	CTM	*
20230428	03:16-05:41	VI	Australia-ASSA, INDIA-GAURI, INDIA-OOTY
20230428	04:20-04:20	III	ALASKA-COHOE, Australia-ASSA, GERMANY-DLR, INDIA-GAURI, INDIA-OOTY, (MRO), SSRT
20230428	05:33-05:42	VI	ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SRI-Lanka, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230428	09:01-09:14	VI	ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20230428	11:02-11:03	III	AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, HURBANOVO, INDIA-GAURI, MRO, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230428	11:33-11:38	III	AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, MRO, NORWAY-EGERSUND, SPAIN-PERALEJOS, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230428	13:46-13:56	VI	AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230428	14:10-14:11	III	AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, SWISS-HEITERSWIL, SWISS-Landschlacht
20230428	15:38-15:47	III	Arecibo-Observatory, GERMANY-DLR, GLASGOW, (HUMAIN), MEXICO-LANCE
20230428	15:57-16:06	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, ROSWELL-NM, SWISS-HEITERSWIL, SWISS-Landschlacht, USA-ARIZONA-ERAU
20230428	16:39-16:40	III	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230428	17:05-17:05	III	Arecibo-Observatory, GLASGOW, MEXICO-LANCE
20230428	17:21-17:23	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, (GERMANY-DLR), GLASGOW, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230428	18:52-18:52	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GLASGOW, MEXICO-LANCE, (USA-ARIZONA-ERAU)
20230428	19:18-23:59	VI	ALASKA-COHOE, ALASKA-HAARP, (Arecibo-Observatory), (Australia-ASSA), MEXICO-LANCE, (ROSWELL-NM), USA-ARIZONA-ERAU
20230429	00:02-06:00++	CTM	ALMATY, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, HUMAIN, INDIA-GAURI, INDIA-OOTY, MONGOLIA-UB, Malaysia-Banting, SSRT
20230429	02:11-02:12	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA
20230429	08:23-08:23	III	AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230429	10:49-10:49	III	[GERMANY-DLR], GLASGOW, INDIA-GAURI, SWISS-Landschlacht
20230429	11:23-11:23	III	AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, (NORWAY-EGERSUND), SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN
20230429	13:21-13:30	III	AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, BIR, EGYPT-Alexandria, (FINLAND-Siuntio), GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SPAIN-PERALEJOS, (SPAIN-SIGUENZA), SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, (USA-ARIZONA-ERAU)
20230429	14:05-14:06	III	Arecibo-Observatory, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, (SWISS-Landschlacht)
20230429	14:52-14:52	III	Arecibo-Observatory, GERMANY-DLR, GLASGOW, (HUMAIN), MEXICO-LANCE, SWISS-HEITERSWIL, SWISS-Landschlacht
20230429	18:15-18:22	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GLASGOW, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230429	18:48-18:49	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, (GLASGOW), MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230429	19:36-19:36	III	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory,  MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230429	19:45-19:45	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory,  MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230429	20:05-20:06	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory,  MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU
20230429	20:14-23:59	CTM	ALASKA-COHOE_62, ALASKA-HAARP_63, Australia-ASSA_62, MEXICO-LANCE_62
20230429	23:00-23:03	V	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE, MONGOLIA-UB, ROSWELL-NM, USA-ARIZONA-ERAU 
20230430	00:00-04:01	CTM	Australia-ASSA_62, ALASKA-COHOE_62, ALASKA-HAARP_63, SSRT
20230430	00:21-02:01	VI	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, SSRT
20230430	02:10-02:13	V	ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-OOTY, MONGOLIA-UB, SSRT
20230430	02:17-02:18	III	Australia-ASSA, INDIA-OOTY
20230430	03:12-03:15	III	ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-OOTY, MONGOLIA-UB, SSRT
20230430	03:35-03:43	III	(ALASKA-COHOE), ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, SSRT
20230430	04:50-04:51	III	Australia-ASSA, HUMAIN, INDIA-OOTY?, SSRT
20230430	06:40-06:41	III	Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, MRO, SWISS-HEITERSWIL, SWISS-Landschlacht
20230430	08:14-08:40	VI	ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, [GERMANY-DLR], GLASGOW, HUMAIN, INDIA-OOTY, MRO, (NORWAY-EGERSUND), (ROMANIA), SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST
20230430	14:46-17:38	CTM	Arecibo-Observatory_62, [GERMANY-DLR_63], GLASGOW, HUMAIN, MEXICO-LANCE_62, SWISS-MUHEN
20230430	16:07-16:07	III	ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, AUSTRIA-UNIGRAZ, [GERMANY-DLR], GLASGOW, HUMAIN, MEXICO-LANCE, ROSWELL-NM, SWISS-Landschlacht, SWISS-MUHEN
20230430	20:24-20:31	III	ALASKA-COHOE, ALASKA-HAARP
20230430	21:10-21:10	III	ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE
20230430	22:39-22:41	III	ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE, USA-ARIZONA-ERAU



() hardly visible in the spectrum, requires some fantasy...
(()) extremely weak burst which was only found after checking other stations and NOAA ...
[] Syncronization error, spectrum messed up either in time and/or in frequency
CAU Spectral Caustics, gravity waves
RBR unidentified radio burst
/R reverse drifting burst
/p strong circular polarization
* Too many stations to report
+ Burst may take longer
?...??? not yet clear ...
